instanceId_userId,instanceId_objectType,instanceId_objectId,audit_pos,audit_clientType,audit_timestamp,audit_timePassed,audit_experiment,audit_resourceType,metadata_ownerId,metadata_ownerType,metadata_createdAt,metadata_authorId,metadata_applicationId,metadata_numCompanions,metadata_numPhotos,metadata_numPolls,metadata_numSymbols,metadata_numTokens,metadata_numVideos,metadata_platform,metadata_totalVideoLength,metadata_options,relationsMask,userOwnerCounters_USER_FEED_REMOVE,userOwnerCounters_USER_PROFILE_VIEW,userOwnerCounters_VOTE_POLL,userOwnerCounters_USER_SEND_MESSAGE,userOwnerCounters_USER_DELETE_MESSAGE,userOwnerCounters_USER_INTERNAL_LIKE,userOwnerCounters_USER_INTERNAL_UNLIKE,userOwnerCounters_USER_STATUS_COMMENT_CREATE,userOwnerCounters_PHOTO_COMMENT_CREATE,userOwnerCounters_MOVIE_COMMENT_CREATE,userOwnerCounters_USER_PHOTO_ALBUM_COMMENT_CREATE,userOwnerCounters_COMMENT_INTERNAL_LIKE,userOwnerCounters_USER_FORUM_MESSAGE_CREATE,userOwnerCounters_PHOTO_MARK_CREATE,userOwnerCounters_PHOTO_VIEW,userOwnerCounters_PHOTO_PIN_BATCH_CREATE,userOwnerCounters_PHOTO_PIN_UPDATE,userOwnerCounters_USER_PRESENT_SEND,userOwnerCounters_UNKNOWN,userOwnerCounters_CREATE_TOPIC,userOwnerCounters_CREATE_IMAGE,userOwnerCounters_CREATE_MOVIE,userOwnerCounters_CREATE_COMMENT,userOwnerCounters_CREATE_LIKE,userOwnerCounters_TEXT,userOwnerCounters_IMAGE,userOwnerCounters_VIDEO,ownerUserCounters_USER_FEED_REMOVE,ownerUserCounters_USER_PROFILE_VIEW,ownerUserCounters_VOTE_POLL,ownerUserCounters_USER_SEND_MESSAGE,ownerUserCounters_USER_DELETE_MESSAGE,ownerUserCounters_USER_INTERNAL_LIKE,ownerUserCounters_USER_INTERNAL_UNLIKE,ownerUserCounters_USER_STATUS_COMMENT_CREATE,ownerUserCounters_PHOTO_COMMENT_CREATE,ownerUserCounters_MOVIE_COMMENT_CREATE,ownerUserCounters_USER_PHOTO_ALBUM_COMMENT_CREATE,ownerUserCounters_COMMENT_INTERNAL_LIKE,ownerUserCounters_USER_FORUM_MESSAGE_CREATE,ownerUserCounters_PHOTO_MARK_CREATE,ownerUserCounters_PHOTO_VIEW,ownerUserCounters_PHOTO_PIN_BATCH_CREATE,ownerUserCounters_PHOTO_PIN_UPDATE,ownerUserCounters_USER_PRESENT_SEND,ownerUserCounters_UNKNOWN,ownerUserCounters_CREATE_TOPIC,ownerUserCounters_CREATE_IMAGE,ownerUserCounters_CREATE_MOVIE,ownerUserCounters_CREATE_COMMENT,ownerUserCounters_CREATE_LIKE,ownerUserCounters_TEXT,ownerUserCounters_IMAGE,ownerUserCounters_VIDEO,membership_status,membership_statusUpdateDate,membership_joinDate,membership_joinRequestDate,owner_create_date,owner_birth_date,owner_gender,owner_status,owner_ID_country,owner_ID_Location,owner_is_active,owner_is_deleted,owner_is_abused,owner_is_activated,owner_change_datime,owner_is_semiactivated,owner_region,user_create_date,user_birth_date,user_gender,user_status,user_ID_country,user_ID_Location,user_is_active,user_is_deleted,user_is_abused,user_is_activated,user_change_datime,user_is_semiactivated,user_region,feedback,objectId,auditweights_ageMs,auditweights_closed,auditweights_ctr_gender,auditweights_ctr_high,auditweights_ctr_negative,auditweights_dailyRecency,auditweights_feedOwner_RECOMMENDED_GROUP,auditweights_feedStats,auditweights_friendCommentFeeds,auditweights_friendCommenters,auditweights_friendLikes,auditweights_friendLikes_actors,auditweights_hasDetectedText,auditweights_hasText,auditweights_isPymk,auditweights_isRandom,auditweights_likersFeedStats_hyper,auditweights_likersSvd_prelaunch_hyper,auditweights_matrix,auditweights_notOriginalPhoto,auditweights_numDislikes,auditweights_numLikes,auditweights_numShows,auditweights_onlineVideo,auditweights_partAge,auditweights_partCtr,auditweights_partSvd,auditweights_processedVideo,auditweights_relationMasks,auditweights_source_LIVE_TOP,auditweights_source_MOVIE_TOP,auditweights_svd_prelaunch,auditweights_svd_spark,auditweights_userAge,auditweights_userOwner_CREATE_COMMENT,auditweights_userOwner_CREATE_IMAGE,auditweights_userOwner_CREATE_LIKE,auditweights_userOwner_IMAGE,auditweights_userOwner_MOVIE_COMMENT_CREATE,auditweights_userOwner_PHOTO_COMMENT_CREATE,auditweights_userOwner_PHOTO_MARK_CREATE,auditweights_userOwner_PHOTO_VIEW,auditweights_userOwner_TEXT,auditweights_userOwner_UNKNOWN,auditweights_userOwner_USER_DELETE_MESSAGE,auditweights_userOwner_USER_FEED_REMOVE,auditweights_userOwner_USER_FORUM_MESSAGE_CREATE,auditweights_userOwner_USER_INTERNAL_LIKE,auditweights_userOwner_USER_INTERNAL_UNLIKE,auditweights_userOwner_USER_PRESENT_SEND,auditweights_userOwner_USER_PROFILE_VIEW,auditweights_userOwner_USER_SEND_MESSAGE,auditweights_userOwner_USER_STATUS_COMMENT_CREATE,auditweights_userOwner_VIDEO,auditweights_userOwner_VOTE_POLL,auditweights_x_ActorsRelations,auditweights_likersSvd_spark_hyper,auditweights_source_PROMO,liked
64587,Post,18783927,9,API,1517514881665,6132335,XPRM-5386_G0,8,82227,GROUP_OPEN_OFFICIAL,1517511657000,615241,0,0,2,0,19,3,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.330913543701172,8.711028099060059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1472405940580.0,1472405940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173615455390.0,4036.0,2.0,192.0,10414533690.0,425758.0,1.0,0.0,0.0,1.0,1448991380493.0,0.0,37.0,['Ignored'],18783927,3223945.0,0.0,0.013105708,0.091818914,0.0062079667,0.98134273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012423313,0.0,36.0,104.0,5699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35217598,0.0,37.0,0.0,0.0,0.9987706,0.0,0.0,0.0,0.0,0.0,0.99990857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64689,Post,24345903,15,API,1517495606573,5175330,XPRM-5386_q4x3,8,10044,GROUP_OPEN_OFFICIAL,1517235145000,627165,0,0,1,0,150,21,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941192090511322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156163667380.0,3748.0,2.0,192.0,10397571399.0,413665.0,1.0,0.0,0.0,1.0,1446457099897.0,0.0,54.0,['Ignored'],24345903,174949584.0,0.0,0.017672654,0.09983228,0.001795378,0.87816006,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.87872195,0.011111715,0.0,281.0,3123.0,156413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853631,0.0,37.0,0.0,0.0,0.7109495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64869,Photo,1561212,8,WEB,1517482739477,10617061,XPRM-5386_q4x3,3,33400,GROUP_OPEN,1517385024000,809742,0,0,0,0,171,26,0,WEB,0,['HAS_TEXT' 'IS_PART_OF_ALBUM' 'IS_GIF' 'HAS_DETECTED_TEXT'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5448853969573975,0.5702286958694458,0.977922260761261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1492376598227.0,1492376580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177255012247.0,5287.0,2.0,192.0,10414533690.0,3610558.0,1.0,0.0,0.0,1.0,1448553062320.0,0.0,5.0,['Clicked' 'Viewed'],1561212,97715088.0,0.0,0.005964215,0.03343392,0.0021688053,0.9462945,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009883249,1.0,12.0,31.0,5433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43220282,0.0,33.0,0.0,0.0,0.8320184,0.7310586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65040,Post,38775617,3,WEB,1517435688312,8291980,XPRM-5386_q4x3,8,61553,GROUP_OPEN_OFFICIAL,1517428807000,484589,0,0,9,0,1285,186,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283475160598755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1405624761397.0,1405624740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167218986603.0,-1487.0,2.0,128.0,10414533690.0,3385314.0,1.0,0.0,0.0,1.0,1486109271417.0,0.0,11.0,['Clicked' 'Liked'],38775617,6879895.0,0.0,0.007905139,0.045285642,0.0026877471,0.980552,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0048740553,0.0,17.0,52.0,6225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67230535,0.0,52.0,0.0,0.0,0.6681878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65448,Post,33260119,8,WEB,1517486433957,9695303,XPRM-5386_q4x1,8,783,GROUP_OPEN_OFFICIAL,1517451037000,375041,0,0,7,0,24,4,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7690226435661316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1303967612210.0,1303967640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160391034463.0,-5288.0,2.0,192.0,10414533690.0,3953941.0,1.0,0.0,0.0,1.0,1446456624543.0,0.0,22.0,['Ignored'],33260119,35396080.0,0.0,0.007684918,0.046188954,0.0019212295,0.9731513,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0061578946,0.0,4.0,14.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67526555,0.0,62.0,0.0,0.0,0.7109495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66333,Post,12556503,10,WEB,1517517541864,433933,XPRM-5386_q4x1,7,17224,GROUP_OPEN_OFFICIAL,1517517189000,530389,0,0,0,0,2720,401,0,OTHER,0,['HAS_TEXT' 'HAS_URLS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.815489292144775,0.0,0.0,0.0,0.0,0.0,246.96160888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1486828906740.0,1486828920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176631596067.0,-3481.0,2.0,192.0,10414533690.0,3491837.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,['Clicked'],12556503,352809.0,0.0,0.009615385,0.07874105,0.0,0.98194146,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011834458,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85451686,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67191,Post,23299834,11,WEB,1517514100049,634158,XPRM-5386_q2x0,8,42488,GROUP_OPEN_OFFICIAL,1517430422000,806147,0,0,8,0,139,17,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'HAS_URLS' 'IS_PART_OF_TOPIC'],0.0,32.38835144042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1449537116103.0,1449537120000.0,1405638655837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177964019530.0,-487.0,2.0,192.0,10426428818.0,4479528.0,1.0,0.0,0.0,1.0,1458089947953.0,0.0,0.0,['Ignored'],23299834,83677184.0,0.0,0.0034972678,0.022571323,0.0030601092,0.9539777,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066371664,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68175,Post,12271820,25,API,1517505495484,17762476,XPRM-5386_G0,8,39066,GROUP_OPEN_OFFICIAL,1517466325000,948818,0,0,1,0,35,8,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167141997137.0,1278.0,2.0,192.0,10408982062.0,2202819.0,1.0,0.0,0.0,1.0,1445521460163.0,0.0,0.0,['Liked'],12271820,34592980.0,0.0,0.006636501,0.07468932,0.004826546,0.97339314,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.80719894,0.006696742,0.0,16.0,46.0,3215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039474,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68862,Post,14906102,15,WEB,1517514277339,217240,XPRM-5386_G0,8,68851,GROUP_OPEN_OFFICIAL,1517430970000,6924,0,0,1,0,257,38,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'IS_PART_OF_TOPIC' 'IS_EXTERNAL_SHARE'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178909231830.0,393.0,1.0,192.0,10414533690.0,53412.0,1.0,0.0,0.0,1.0,1445521460163.0,0.0,37.0,['Clicked'],14906102,76596192.0,0.0,0.0064128437,0.18452115,0.0027355487,0.95744497,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,127.0,0.15952449,0.0045347596,0.0,61.0,826.0,22199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518722,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69201,Post,32182231,11,API,1517444705766,19027485,XPRM-5386_q2x3,8,14964,GROUP_OPEN_OFFICIAL,1517331544000,865609,0,0,1,0,0,0,0,OTHER,0,['HAS_PHOTOS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.723217964172363,0.0,1.8078418970108032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1473203394867.0,1473203400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168475500420.0,2356.0,2.0,128.0,10414533690.0,1024257.0,1.0,0.0,0.0,1.0,1445520776973.0,0.0,21.0,['Liked'],32182231,113161128.0,0.0,0.019432573,0.1606524,0.0032052638,0.9364497,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06931373,0.0,303.0,3039.0,94432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76574075,0.0,41.0,0.0,0.0,0.99996954,0.8698915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70506,Post,13643730,2,MOB,1517487894248,542412,XPRM-5386_q2x1,8,79114,GROUP_OPEN_OFFICIAL,1517238046000,776621,0,0,1,1,803,118,0,OTHER,0,['HAS_TEXT' 'HAS_PHOTOS' 'HAS_POLLS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1414039963010.0,1414039980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160739856870.0,4193.0,2.0,192.0,10414533690.0,917969.0,1.0,0.0,0.0,1.0,1516956522237.0,0.0,13.0,['Ignored'],13643730,249848064.0,0.0,0.0061832983,0.033228394,0.0031686653,0.7518008,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016577438,0.0,144.0,296.0,45345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73779756,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70890,Post,27121829,6,API,1517433389063,3420598,XPRM-5386_G2,8,39504,GROUP_OPEN_OFFICIAL,1517429123000,615444,0,0,1,0,584,75,4,OTHER,0,"['HAS_TEXT' 'HAS_PHOTOS' 'HAS_VIDEOS' 'HAS_URLS' 'IS_PART_OF_TOPIC'
 'IS_EXTERNAL_SHARE']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179414855717.0,-462.0,2.0,192.0,10397571399.0,3153959.0,1.0,0.0,0.0,1.0,0.0,0.0,73.0,['Clicked' 'ReShared'],27121829,1199880.0,0.0,0.005955335,0.04319655,0.0029776676,0.9817668,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8584332,0.0014754098,0.0,6.0,12.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46991488,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0
71664,Post,13744204,5,API,1517507504662,22256365,XPRM-5386_q2x1,8,12730,GROUP_OPEN_OFFICIAL,1517367693000,621179,0,0,1,1,0,0,0,OTHER,0,['HAS_PHOTOS' 'HAS_POLLS' 'IS_PART_OF_TOPIC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162969983437.0,-13067.0,2.0,128.0,10414533690.0,2343664.0,1.0,0.0,0.0,1.0,1424628317677.0,0.0,98.0,['Ignored'],13744204,123329312.0,0.0,0.04717162,0.23667367,0.0028302353,0.9290757,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014074322,0.0,916.0,15326.0,323548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8557936,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
72252,Post,31808728,3,API,1517466097703,40233338,XPRM-5386_G0,8,20220,GROUP_OPEN_OFFICIAL,1517433613000,248787,0,0,0,0,0,0,1,OTHER,0,['HAS_VIDEOS' 'IS_PART_OF_TOPIC' 'IS_EXTERNAL_SHARE'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182266615540.0,3527.0,2.0,192.0,10397571399.0,4555779.0,1.0,0.0,0.0,1.0,0.0,0.0,54.0,['Disliked'],31808728,20910548.0,0.0,0.009731473,0.05405896,0.0021856786,0.9772011,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0,0.8908886,0.00096514745,0.0,42.0,203.0,19116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23131213,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
